,Study ID,State,County,Municipality/City,State-Level,County-Level,Municipality/City-Level,Data Year,ActivityProducedBy,Point of Measurement,Data Reliability,Location,Waste Pathway Name,Waste Pathway Amount (original value),Waste Pathway Amount (original units),Waste Pathway Amount (tons),Residential Breakout (tons),Commercial Breakout (tons),Institutional Breakout (tons),Industrial Breakout (tons),C&D Breakout (tons),Other Generator Breakout (tons),Other Generator Notes,Aggregation,Recycling Includes Composting,Notes,Unnamed: 24
148,164.0,Mississippi,Rankin,,N,Y,N,2007,Unspecified,Landfill,2.0,28121,Landfill,171484,tons,171484,NR,NR,NR,NR,NR,NR,,Y,U,,
149,164.0,Mississippi,Scott,,N,Y,N,2007,Unspecified,Landfill,2.0,28123,Landfill,33268,tons,33268,NR,NR,NR,NR,NR,NR,,Y,U,,
150,164.0,Mississippi,Sharkey,,N,Y,N,2007,Unspecified,Landfill,2.0,28125,Landfill,2328,tons,2328,NR,NR,NR,NR,NR,NR,,Y,U,,
151,164.0,Mississippi,Simpson,,N,Y,N,2007,Unspecified,Landfill,2.0,28127,Landfill,13245,tons,13245,NR,NR,NR,NR,NR,NR,,Y,U,,
152,164.0,Mississippi,Smith,,N,Y,N,2007,Unspecified,Landfill,2.0,28129,Landfill,6814,tons,6814,NR,NR,NR,NR,NR,NR,,Y,U,,
153,164.0,Mississippi,Stone,,N,Y,N,2007,Unspecified,Landfill,2.0,28131,Landfill,8240,tons,8240,NR,NR,NR,NR,NR,NR,,Y,U,,
154,164.0,Mississippi,Sunflower,,N,Y,N,2007,Unspecified,Landfill,2.0,28133,Landfill,20249,tons,20249,NR,NR,NR,NR,NR,NR,,Y,U,,
155,164.0,Mississippi,Tallahatchie,,N,Y,N,2007,Unspecified,Landfill,2.0,28135,Landfill,5334,tons,5334,NR,NR,NR,NR,NR,NR,,Y,U,,
156,164.0,Mississippi,Tate,,N,Y,N,2007,Unspecified,Landfill,2.0,28137,Landfill,13617,tons,13617,NR,NR,NR,NR,NR,NR,,Y,U,,
157,164.0,Mississippi,Tippah,,N,Y,N,2007,Unspecified,Landfill,2.0,28139,Landfill,16827,tons,16827,NR,NR,NR,NR,NR,NR,,Y,U,,
158,164.0,Mississippi,Tishomingo,,N,Y,N,2007,Unspecified,Landfill,2.0,28141,Landfill,14742,tons,14742,NR,NR,NR,NR,NR,NR,,Y,U,,
159,164.0,Mississippi,Tunica,,N,Y,N,2007,Unspecified,Landfill,2.0,28143,Landfill,52984,tons,52984,NR,NR,NR,NR,NR,NR,,Y,U,,
160,164.0,Mississippi,Union,,N,Y,N,2007,Unspecified,Landfill,2.0,28145,Landfill,16533,tons,16533,NR,NR,NR,NR,NR,NR,,Y,U,,
161,164.0,Mississippi,Walthall,,N,Y,N,2007,Unspecified,Landfill,2.0,28147,Landfill,31,tons,31,NR,NR,NR,NR,NR,NR,,Y,U,,
162,164.0,Mississippi,Warren,,N,Y,N,2007,Unspecified,Landfill,2.0,28149,Landfill,6603,tons,6603,NR,NR,NR,NR,NR,NR,,Y,U,,
163,164.0,Mississippi,Washington,,N,Y,N,2007,Unspecified,Landfill,2.0,28151,Landfill,103310,tons,103310,NR,NR,NR,NR,NR,NR,,Y,U,,
164,164.0,Mississippi,Wayne,,N,Y,N,2007,Unspecified,Landfill,2.0,28153,Landfill,6949,tons,6949,NR,NR,NR,NR,NR,NR,,Y,U,,
165,164.0,Mississippi,Webster,,N,Y,N,2007,Unspecified,Landfill,2.0,28155,Landfill,5817,tons,5817,NR,NR,NR,NR,NR,NR,,Y,U,,
166,164.0,Mississippi,Wilkinson,,N,Y,N,2007,Unspecified,Landfill,2.0,28157,Landfill,3792,tons,3792,NR,NR,NR,NR,NR,NR,,Y,U,,
167,164.0,Mississippi,Winston,,N,Y,N,2007,Unspecified,Landfill,2.0,28159,Landfill,12561,tons,12561,NR,NR,NR,NR,NR,NR,,Y,U,,
168,164.0,Mississippi,Yalobusha,,N,Y,N,2007,Unspecified,Landfill,2.0,28161,Landfill,6143,tons,6143,NR,NR,NR,NR,NR,NR,,Y,U,,
169,164.0,Mississippi,Yazoo,,N,Y,N,2007,Unspecified,Landfill,2.0,28163,Landfill,30378,tons,30378,NR,NR,NR,NR,NR,NR,,Y,U,,
170,165.0,Mississippi,,,Y,N,N,2008,Unspecified,Landfill,2.0,28000,Landfill,3171796,tons,3171796,NR,NR,NR,NR,NR,NR,,N,U,,
171,165.0,Mississippi,,,Y,N,N,2008,Unspecified,Landfill,2.0,28000,Imports,618557,tons,618557,NR,NR,NR,NR,NR,NR,,N,U,,
172,165.0,Mississippi,,,Y,N,N,2008,Unspecified,Landfill,2.0,28000,Other,1302036,tons,1302036,NR,NR,NR,NR,NR,NR,,N,U,,
173,165.0,Mississippi,,,Y,N,N,2008,Unspecified,Landfill,2.0,28000,Other,160228,tons,160228,NR,NR,NR,NR,NR,NR,,N,U,,
174,165.0,Mississippi,Adams,,N,Y,N,2008,Unspecified,Landfill,2.0,28001,Landfill,29273,tons,29273,NR,NR,NR,NR,NR,NR,,Y,U,,
175,165.0,Mississippi,Alcorn,,N,Y,N,2008,Unspecified,Landfill,2.0,28003,Landfill,39739,tons,39739,NR,NR,NR,NR,NR,NR,,Y,U,,
176,165.0,Mississippi,Amite,,N,Y,N,2008,Unspecified,Landfill,2.0,28005,Landfill,10830,tons,10830,NR,NR,NR,NR,NR,NR,,Y,U,,
177,165.0,Mississippi,Attala,,N,Y,N,2008,Unspecified,Landfill,2.0,28007,Landfill,17187,tons,17187,NR,NR,NR,NR,NR,NR,,Y,U,,
178,165.0,Mississippi,Benton,,N,Y,N,2008,Unspecified,Landfill,2.0,28009,Landfill,6103,tons,6103,NR,NR,NR,NR,NR,NR,,Y,U,,
179,165.0,Mississippi,Bolivar,,N,Y,N,2008,Unspecified,Landfill,2.0,28011,Landfill,25115,tons,25115,NR,NR,NR,NR,NR,NR,,Y,U,,
180,165.0,Mississippi,Calhoun,,N,Y,N,2008,Unspecified,Landfill,2.0,28013,Landfill,7597,tons,7597,NR,NR,NR,NR,NR,NR,,Y,U,,
181,165.0,Mississippi,Carroll,,N,Y,N,2008,Unspecified,Landfill,2.0,28015,Landfill,6227,tons,6227,NR,NR,NR,NR,NR,NR,,Y,U,,
182,165.0,Mississippi,Chickasaw,,N,Y,N,2008,Unspecified,Landfill,2.0,28017,Landfill,14986,tons,14986,NR,NR,NR,NR,NR,NR,,Y,U,,
183,165.0,Mississippi,Choctaw,,N,Y,N,2008,Unspecified,Landfill,2.0,28019,Landfill,7463,tons,7463,NR,NR,NR,NR,NR,NR,,Y,U,,
184,165.0,Mississippi,Claiborne,,N,Y,N,2008,Unspecified,Landfill,2.0,28021,Landfill,4584,tons,4584,NR,NR,NR,NR,NR,NR,,Y,U,,
185,165.0,Mississippi,Clarke,,N,Y,N,2008,Unspecified,Landfill,2.0,28023,Landfill,6224,tons,6224,NR,NR,NR,NR,NR,NR,,Y,U,,
186,165.0,Mississippi,Clay,,N,Y,N,2008,Unspecified,Landfill,2.0,28025,Landfill,22091,tons,22091,NR,NR,NR,NR,NR,NR,,Y,U,,
187,165.0,Mississippi,Coahoma,,N,Y,N,2008,Unspecified,Landfill,2.0,28027,Landfill,6337,tons,6337,NR,NR,NR,NR,NR,NR,,Y,U,,
188,165.0,Mississippi,Copiah,,N,Y,N,2008,Unspecified,Landfill,2.0,28029,Landfill,36596,tons,36596,NR,NR,NR,NR,NR,NR,,Y,U,,
189,165.0,Mississippi,Covington,,N,Y,N,2008,Unspecified,Landfill,2.0,28031,Landfill,9481,tons,9481,NR,NR,NR,NR,NR,NR,,Y,U,,
190,165.0,Mississippi,Desoto,,N,Y,N,2008,Unspecified,Landfill,2.0,28033,Landfill,57519,tons,57519,NR,NR,NR,NR,NR,NR,,Y,U,,
191,165.0,Mississippi,Forrest,,N,Y,N,2008,Unspecified,Landfill,2.0,28035,Landfill,87584,tons,87584,NR,NR,NR,NR,NR,NR,,Y,U,,
192,165.0,Mississippi,Franklin,,N,Y,N,2008,Unspecified,Landfill,2.0,28037,Landfill,3692,tons,3692,NR,NR,NR,NR,NR,NR,,Y,U,,
193,165.0,Mississippi,George,,N,Y,N,2008,Unspecified,Landfill,2.0,28039,Landfill,949,tons,949,NR,NR,NR,NR,NR,NR,,Y,U,,
194,165.0,Mississippi,Greene,,N,Y,N,2008,Unspecified,Landfill,2.0,28041,Landfill,5074,tons,5074,NR,NR,NR,NR,NR,NR,,Y,U,,
195,165.0,Mississippi,Grenada,,N,Y,N,2008,Unspecified,Landfill,2.0,28043,Landfill,41735,tons,41735,NR,NR,NR,NR,NR,NR,,Y,U,,
196,165.0,Mississippi,Hancock,,N,Y,N,2008,Unspecified,Landfill,2.0,28045,Landfill,56597,tons,56597,NR,NR,NR,NR,NR,NR,,Y,U,,
197,165.0,Mississippi,Harrison,,N,Y,N,2008,Unspecified,Landfill,2.0,28047,Landfill,174698,tons,174698,NR,NR,NR,NR,NR,NR,,Y,U,,
198,165.0,Mississippi,Hinds,,N,Y,N,2008,Unspecified,Landfill,2.0,28049,Landfill,224461,tons,224461,NR,NR,NR,NR,NR,NR,,Y,U,,
199,165.0,Mississippi,Holmes,,N,Y,N,2008,Unspecified,Landfill,2.0,28051,Landfill,11818,tons,11818,NR,NR,NR,NR,NR,NR,,Y,U,,
200,165.0,Mississippi,Humphreys,,N,Y,N,2008,Unspecified,Landfill,2.0,28053,Landfill,7268,tons,7268,NR,NR,NR,NR,NR,NR,,Y,U,,
201,165.0,Mississippi,Issaquena,,N,Y,N,2008,Unspecified,Landfill,2.0,28055,Landfill,96,tons,96,NR,NR,NR,NR,NR,NR,,Y,U,,
202,165.0,Mississippi,Itawamba,,N,Y,N,2008,Unspecified,Landfill,2.0,28057,Landfill,15834,tons,15834,NR,NR,NR,NR,NR,NR,,Y,U,,
203,165.0,Mississippi,Jackson,,N,Y,N,2008,Unspecified,Landfill,2.0,28059,Landfill,173675,tons,173675,NR,NR,NR,NR,NR,NR,,Y,U,,
204,165.0,Mississippi,Jasper,,N,Y,N,2008,Unspecified,Landfill,2.0,28061,Landfill,13604,tons,13604,NR,NR,NR,NR,NR,NR,,Y,U,,
205,165.0,Mississippi,Jefferson,,N,Y,N,2008,Unspecified,Landfill,2.0,28063,Landfill,2822,tons,2822,NR,NR,NR,NR,NR,NR,,Y,U,,
206,165.0,Mississippi,Jefferson davis,,N,Y,N,2008,Unspecified,Landfill,2.0,28065,Landfill,8111,tons,8111,NR,NR,NR,NR,NR,NR,,Y,U,,
207,165.0,Mississippi,Jones,,N,Y,N,2008,Unspecified,Landfill,2.0,28067,Landfill,72912,tons,72912,NR,NR,NR,NR,NR,NR,,Y,U,,
208,165.0,Mississippi,Kemper,,N,Y,N,2008,Unspecified,Landfill,2.0,28069,Landfill,4301,tons,4301,NR,NR,NR,NR,NR,NR,,Y,U,,
209,165.0,Mississippi,Lafayette,,N,Y,N,2008,Unspecified,Landfill,2.0,28071,Landfill,37267,tons,37267,NR,NR,NR,NR,NR,NR,,Y,U,,
210,165.0,Mississippi,Lamar,,N,Y,N,2008,Unspecified,Landfill,2.0,28073,Landfill,27556,tons,27556,NR,NR,NR,NR,NR,NR,,Y,U,,
211,165.0,Mississippi,Lauderdale,,N,Y,N,2008,Unspecified,Landfill,2.0,28075,Landfill,81904,tons,81904,NR,NR,NR,NR,NR,NR,,Y,U,,
212,165.0,Mississippi,Lawrence,,N,Y,N,2008,Unspecified,Landfill,2.0,28077,Landfill,3439,tons,3439,NR,NR,NR,NR,NR,NR,,Y,U,,
213,165.0,Mississippi,Leake,,N,Y,N,2008,Unspecified,Landfill,2.0,28079,Landfill,9182,tons,9182,NR,NR,NR,NR,NR,NR,,Y,U,,
214,165.0,Mississippi,Lee,,N,Y,N,2008,Unspecified,Landfill,2.0,28081,Landfill,91241,tons,91241,NR,NR,NR,NR,NR,NR,,Y,U,,
215,165.0,Mississippi,Leflore,,N,Y,N,2008,Unspecified,Landfill,2.0,28083,Landfill,42094,tons,42094,NR,NR,NR,NR,NR,NR,,Y,U,,
216,165.0,Mississippi,Lincoln,,N,Y,N,2008,Unspecified,Landfill,2.0,28085,Landfill,39500,tons,39500,NR,NR,NR,NR,NR,NR,,Y,U,,
217,165.0,Mississippi,Lowndes,,N,Y,N,2008,Unspecified,Landfill,2.0,28087,Landfill,92385,tons,92385,NR,NR,NR,NR,NR,NR,,Y,U,,
218,165.0,Mississippi,Madison,,N,Y,N,2008,Unspecified,Landfill,2.0,28089,Landfill,109980,tons,109980,NR,NR,NR,NR,NR,NR,,Y,U,,
219,165.0,Mississippi,Marion,,N,Y,N,2008,Unspecified,Landfill,2.0,28091,Landfill,11536,tons,11536,NR,NR,NR,NR,NR,NR,,Y,U,,
220,165.0,Mississippi,Marshall,,N,Y,N,2008,Unspecified,Landfill,2.0,28093,Landfill,5505,tons,5505,NR,NR,NR,NR,NR,NR,,Y,U,,
221,165.0,Mississippi,Monroe,,N,Y,N,2008,Unspecified,Landfill,2.0,28095,Landfill,28406,tons,28406,NR,NR,NR,NR,NR,NR,,Y,U,,
222,165.0,Mississippi,Montgomery,,N,Y,N,2008,Unspecified,Landfill,2.0,28097,Landfill,6319,tons,6319,NR,NR,NR,NR,NR,NR,,Y,U,,
223,165.0,Mississippi,Neshoba,,N,Y,N,2008,Unspecified,Landfill,2.0,28099,Landfill,23034,tons,23034,NR,NR,NR,NR,NR,NR,,Y,U,,
224,165.0,Mississippi,Newton,,N,Y,N,2008,Unspecified,Landfill,2.0,28101,Landfill,8975,tons,8975,NR,NR,NR,NR,NR,NR,,Y,U,,
225,165.0,Mississippi,Noxubee,,N,Y,N,2008,Unspecified,Landfill,2.0,28103,Landfill,7744,tons,7744,NR,NR,NR,NR,NR,NR,,Y,U,,
226,165.0,Mississippi,Oktibbeha,,N,Y,N,2008,Unspecified,Landfill,2.0,28105,Landfill,37476,tons,37476,NR,NR,NR,NR,NR,NR,,Y,U,,
227,165.0,Mississippi,Panola,,N,Y,N,2008,Unspecified,Landfill,2.0,28107,Landfill,19756,tons,19756,NR,NR,NR,NR,NR,NR,,Y,U,,
228,165.0,Mississippi,Pearl river,,N,Y,N,2008,Unspecified,Landfill,2.0,28109,Landfill,40704,tons,40704,NR,NR,NR,NR,NR,NR,,Y,U,,
229,165.0,Mississippi,Perry,,N,Y,N,2008,Unspecified,Landfill,2.0,28111,Landfill,5969,tons,5969,NR,NR,NR,NR,NR,NR,,Y,U,,
230,165.0,Mississippi,Pike,,N,Y,N,2008,Unspecified,Landfill,2.0,28113,Landfill,38610,tons,38610,NR,NR,NR,NR,NR,NR,,Y,U,,
231,165.0,Mississippi,Pontotoc,,N,Y,N,2008,Unspecified,Landfill,2.0,28115,Landfill,25471,tons,25471,NR,NR,NR,NR,NR,NR,,Y,U,,
232,165.0,Mississippi,Prentiss,,N,Y,N,2008,Unspecified,Landfill,2.0,28117,Landfill,15592,tons,15592,NR,NR,NR,NR,NR,NR,,Y,U,,
233,165.0,Mississippi,Quitman,,N,Y,N,2008,Unspecified,Landfill,2.0,28119,Landfill,2560,tons,2560,NR,NR,NR,NR,NR,NR,,Y,U,,
234,165.0,Mississippi,Rankin,,N,Y,N,2008,Unspecified,Landfill,2.0,28121,Landfill,166535,tons,166535,NR,NR,NR,NR,NR,NR,,Y,U,,
235,165.0,Mississippi,Scott,,N,Y,N,2008,Unspecified,Landfill,2.0,28123,Landfill,31632,tons,31632,NR,NR,NR,NR,NR,NR,,Y,U,,
236,165.0,Mississippi,Sharkey,,N,Y,N,2008,Unspecified,Landfill,2.0,28125,Landfill,2154,tons,2154,NR,NR,NR,NR,NR,NR,,Y,U,,
237,165.0,Mississippi,Simpson,,N,Y,N,2008,Unspecified,Landfill,2.0,28127,Landfill,13578,tons,13578,NR,NR,NR,NR,NR,NR,,Y,U,,
238,165.0,Mississippi,Smith,,N,Y,N,2008,Unspecified,Landfill,2.0,28129,Landfill,7727,tons,7727,NR,NR,NR,NR,NR,NR,,Y,U,,
239,165.0,Mississippi,Stone,,N,Y,N,2008,Unspecified,Landfill,2.0,28131,Landfill,7322,tons,7322,NR,NR,NR,NR,NR,NR,,Y,U,,
240,165.0,Mississippi,Sunflower,,N,Y,N,2008,Unspecified,Landfill,2.0,28133,Landfill,17927,tons,17927,NR,NR,NR,NR,NR,NR,,Y,U,,
241,165.0,Mississippi,Tallahatchie,,N,Y,N,2008,Unspecified,Landfill,2.0,28135,Landfill,4823,tons,4823,NR,NR,NR,NR,NR,NR,,Y,U,,
242,165.0,Mississippi,Tate,,N,Y,N,2008,Unspecified,Landfill,2.0,28137,Landfill,17674,tons,17674,NR,NR,NR,NR,NR,NR,,Y,U,,
243,165.0,Mississippi,Tippah,,N,Y,N,2008,Unspecified,Landfill,2.0,28139,Landfill,9313,tons,9313,NR,NR,NR,NR,NR,NR,,Y,U,,
244,165.0,Mississippi,Tishomingo,,N,Y,N,2008,Unspecified,Landfill,2.0,28141,Landfill,13200,tons,13200,NR,NR,NR,NR,NR,NR,,Y,U,,
245,165.0,Mississippi,Tunica,,N,Y,N,2008,Unspecified,Landfill,2.0,28143,Landfill,43285,tons,43285,NR,NR,NR,NR,NR,NR,,Y,U,,
246,165.0,Mississippi,Union,,N,Y,N,2008,Unspecified,Landfill,2.0,28145,Landfill,15351,tons,15351,NR,NR,NR,NR,NR,NR,,Y,U,,
247,165.0,Mississippi,Walthall,,N,Y,N,2008,Unspecified,Landfill,2.0,28147,Landfill,3992,tons,3992,NR,NR,NR,NR,NR,NR,,Y,U,,
248,165.0,Mississippi,Warren,,N,Y,N,2008,Unspecified,Landfill,2.0,28149,Landfill,11318,tons,11318,NR,NR,NR,NR,NR,NR,,Y,U,,
249,165.0,Mississippi,Washington,,N,Y,N,2008,Unspecified,Landfill,2.0,28151,Landfill,98447,tons,98447,NR,NR,NR,NR,NR,NR,,Y,U,,
250,165.0,Mississippi,Wayne,,N,Y,N,2008,Unspecified,Landfill,2.0,28153,Landfill,9595,tons,9595,NR,NR,NR,NR,NR,NR,,Y,U,,
251,165.0,Mississippi,Webster,,N,Y,N,2008,Unspecified,Landfill,2.0,28155,Landfill,5427,tons,5427,NR,NR,NR,NR,NR,NR,,Y,U,,
252,165.0,Mississippi,Wilkinson,,N,Y,N,2008,Unspecified,Landfill,2.0,28157,Landfill,3015,tons,3015,NR,NR,NR,NR,NR,NR,,Y,U,,
253,165.0,Mississippi,Winston,,N,Y,N,2008,Unspecified,Landfill,2.0,28159,Landfill,12903,tons,12903,NR,NR,NR,NR,NR,NR,,Y,U,,
254,165.0,Mississippi,Yalobusha,,N,Y,N,2008,Unspecified,Landfill,2.0,28161,Landfill,5085,tons,5085,NR,NR,NR,NR,NR,NR,,Y,U,,
255,165.0,Mississippi,Yazoo,,N,Y,N,2008,Unspecified,Landfill,2.0,28163,Landfill,29851,tons,29851,NR,NR,NR,NR,NR,NR,,Y,U,,
256,166.0,Mississippi,,,Y,N,N,2006,Unspecified,Landfill,2.0,28000,Landfill,3396747,tons,3396747,NR,NR,NR,NR,NR,NR,,N,U,,
257,166.0,Mississippi,,,Y,N,N,2006,Unspecified,Landfill,2.0,28000,Imports,574599,tons,574599,NR,NR,NR,NR,NR,NR,,N,U,,
258,166.0,Mississippi,,,Y,N,N,2006,Unspecified,Landfill,2.0,28000,Other,2307381,tons,2307381,NR,NR,NR,NR,NR,NR,,N,U,,
259,166.0,Mississippi,,,Y,N,N,2006,Unspecified,Landfill,2.0,28000,Other,230014,tons,230014,NR,NR,NR,NR,NR,NR,,N,U,,
260,166.0,Mississippi,Adams,,N,Y,N,2006,Unspecified,Landfill,2.0,28001,Landfill,27361,tons,27361,NR,NR,NR,NR,NR,NR,,Y,U,,
261,166.0,Mississippi,Alcorn,,N,Y,N,2006,Unspecified,Landfill,2.0,28003,Landfill,44825,tons,44825,NR,NR,NR,NR,NR,NR,,Y,U,,
262,166.0,Mississippi,Amite,,N,Y,N,2006,Unspecified,Landfill,2.0,28005,Landfill,7633,tons,7633,NR,NR,NR,NR,NR,NR,,Y,U,,
263,166.0,Mississippi,Attala,,N,Y,N,2006,Unspecified,Landfill,2.0,28007,Landfill,19035,tons,19035,NR,NR,NR,NR,NR,NR,,Y,U,,
264,166.0,Mississippi,Benton,,N,Y,N,2006,Unspecified,Landfill,2.0,28009,Landfill,6309,tons,6309,NR,NR,NR,NR,NR,NR,,Y,U,,
265,166.0,Mississippi,Bolivar,,N,Y,N,2006,Unspecified,Landfill,2.0,28011,Landfill,28150,tons,28150,NR,NR,NR,NR,NR,NR,,Y,U,,
266,166.0,Mississippi,Calhoun,,N,Y,N,2006,Unspecified,Landfill,2.0,28013,Landfill,9603,tons,9603,NR,NR,NR,NR,NR,NR,,Y,U,,
267,166.0,Mississippi,Carroll,,N,Y,N,2006,Unspecified,Landfill,2.0,28015,Landfill,3263,tons,3263,NR,NR,NR,NR,NR,NR,,Y,U,,
268,166.0,Mississippi,Chickasaw,,N,Y,N,2006,Unspecified,Landfill,2.0,28017,Landfill,18964,tons,18964,NR,NR,NR,NR,NR,NR,,Y,U,,
269,166.0,Mississippi,Choctaw,,N,Y,N,2006,Unspecified,Landfill,2.0,28019,Landfill,6727,tons,6727,NR,NR,NR,NR,NR,NR,,Y,U,,
270,166.0,Mississippi,Claiborne,,N,Y,N,2006,Unspecified,Landfill,2.0,28021,Landfill,3076,tons,3076,NR,NR,NR,NR,NR,NR,,Y,U,,
271,166.0,Mississippi,Clarke,,N,Y,N,2006,Unspecified,Landfill,2.0,28023,Landfill,5698,tons,5698,NR,NR,NR,NR,NR,NR,,Y,U,,
272,166.0,Mississippi,Clay,,N,Y,N,2006,Unspecified,Landfill,2.0,28025,Landfill,21135,tons,21135,NR,NR,NR,NR,NR,NR,,Y,U,,
273,166.0,Mississippi,Coahoma,,N,Y,N,2006,Unspecified,Landfill,2.0,28027,Landfill,7983,tons,7983,NR,NR,NR,NR,NR,NR,,Y,U,,
274,166.0,Mississippi,Copiah,,N,Y,N,2006,Unspecified,Landfill,2.0,28029,Landfill,29842,tons,29842,NR,NR,NR,NR,NR,NR,,Y,U,,
275,166.0,Mississippi,Covington,,N,Y,N,2006,Unspecified,Landfill,2.0,28031,Landfill,9576,tons,9576,NR,NR,NR,NR,NR,NR,,Y,U,,
276,166.0,Mississippi,Desoto,,N,Y,N,2006,Unspecified,Landfill,2.0,28033,Landfill,65882,tons,65882,NR,NR,NR,NR,NR,NR,,Y,U,,
277,166.0,Mississippi,Forrest,,N,Y,N,2006,Unspecified,Landfill,2.0,28035,Landfill,88354,tons,88354,NR,NR,NR,NR,NR,NR,,Y,U,,
278,166.0,Mississippi,Franklin,,N,Y,N,2006,Unspecified,Landfill,2.0,28037,Landfill,3785,tons,3785,NR,NR,NR,NR,NR,NR,,Y,U,,
279,166.0,Mississippi,George,,N,Y,N,2006,Unspecified,Landfill,2.0,28039,Landfill,5921,tons,5921,NR,NR,NR,NR,NR,NR,,Y,U,,
280,166.0,Mississippi,Greene,,N,Y,N,2006,Unspecified,Landfill,2.0,28041,Landfill,4681,tons,4681,NR,NR,NR,NR,NR,NR,,Y,U,,
281,166.0,Mississippi,Grenada,,N,Y,N,2006,Unspecified,Landfill,2.0,28043,Landfill,33817,tons,33817,NR,NR,NR,NR,NR,NR,,Y,U,,
282,166.0,Mississippi,Hancock,,N,Y,N,2006,Unspecified,Landfill,2.0,28045,Landfill,116822,tons,116822,NR,NR,NR,NR,NR,NR,,Y,U,,
283,166.0,Mississippi,Harrison,,N,Y,N,2006,Unspecified,Landfill,2.0,28047,Landfill,356140,tons,356140,NR,NR,NR,NR,NR,NR,,Y,U,,
284,166.0,Mississippi,Hinds,,N,Y,N,2006,Unspecified,Landfill,2.0,28049,Landfill,284741,tons,284741,NR,NR,NR,NR,NR,NR,,Y,U,,
285,166.0,Mississippi,Holmes,,N,Y,N,2006,Unspecified,Landfill,2.0,28051,Landfill,13878,tons,13878,NR,NR,NR,NR,NR,NR,,Y,U,,
286,166.0,Mississippi,Humphreys,,N,Y,N,2006,Unspecified,Landfill,2.0,28053,Landfill,7674,tons,7674,NR,NR,NR,NR,NR,NR,,Y,U,,
287,166.0,Mississippi,Issaquena,,N,Y,N,2006,Unspecified,Landfill,2.0,28055,Landfill,945,tons,945,NR,NR,NR,NR,NR,NR,,Y,U,,
288,166.0,Mississippi,Itawamba,,N,Y,N,2006,Unspecified,Landfill,2.0,28057,Landfill,11262,tons,11262,NR,NR,NR,NR,NR,NR,,Y,U,,
289,166.0,Mississippi,Jackson,,N,Y,N,2006,Unspecified,Landfill,2.0,28059,Landfill,126501,tons,126501,NR,NR,NR,NR,NR,NR,,Y,U,,
290,166.0,Mississippi,Jasper,,N,Y,N,2006,Unspecified,Landfill,2.0,28061,Landfill,10310,tons,10310,NR,NR,NR,NR,NR,NR,,Y,U,,
291,166.0,Mississippi,Jefferson,,N,Y,N,2006,Unspecified,Landfill,2.0,28063,Landfill,3233,tons,3233,NR,NR,NR,NR,NR,NR,,Y,U,,
292,166.0,Mississippi,Jefferson davis,,N,Y,N,2006,Unspecified,Landfill,2.0,28065,Landfill,5184,tons,5184,NR,NR,NR,NR,NR,NR,,Y,U,,
293,166.0,Mississippi,Jones,,N,Y,N,2006,Unspecified,Landfill,2.0,28067,Landfill,61350,tons,61350,NR,NR,NR,NR,NR,NR,,Y,U,,
294,166.0,Mississippi,Kemper,,N,Y,N,2006,Unspecified,Landfill,2.0,28069,Landfill,3780,tons,3780,NR,NR,NR,NR,NR,NR,,Y,U,,
295,166.0,Mississippi,Lafayette,,N,Y,N,2006,Unspecified,Landfill,2.0,28071,Landfill,34575,tons,34575,NR,NR,NR,NR,NR,NR,,Y,U,,
296,166.0,Mississippi,Lamar,,N,Y,N,2006,Unspecified,Landfill,2.0,28073,Landfill,28732,tons,28732,NR,NR,NR,NR,NR,NR,,Y,U,,
297,166.0,Mississippi,Lauderdale,,N,Y,N,2006,Unspecified,Landfill,2.0,28075,Landfill,95696,tons,95696,NR,NR,NR,NR,NR,NR,,Y,U,,
298,166.0,Mississippi,Lawrence,,N,Y,N,2006,Unspecified,Landfill,2.0,28077,Landfill,3656,tons,3656,NR,NR,NR,NR,NR,NR,,Y,U,,
299,166.0,Mississippi,Leake,,N,Y,N,2006,Unspecified,Landfill,2.0,28079,Landfill,14200,tons,14200,NR,NR,NR,NR,NR,NR,,Y,U,,
300,166.0,Mississippi,Lee,,N,Y,N,2006,Unspecified,Landfill,2.0,28081,Landfill,102134,tons,102134,NR,NR,NR,NR,NR,NR,,Y,U,,
301,166.0,Mississippi,Leflore,,N,Y,N,2006,Unspecified,Landfill,2.0,28083,Landfill,44697,tons,44697,NR,NR,NR,NR,NR,NR,,Y,U,,
302,166.0,Mississippi,Lincoln,,N,Y,N,2006,Unspecified,Landfill,2.0,28085,Landfill,31629,tons,31629,NR,NR,NR,NR,NR,NR,,Y,U,,
303,166.0,Mississippi,Lowndes,,N,Y,N,2006,Unspecified,Landfill,2.0,28087,Landfill,56365,tons,56365,NR,NR,NR,NR,NR,NR,,Y,U,,
304,166.0,Mississippi,Madison,,N,Y,N,2006,Unspecified,Landfill,2.0,28089,Landfill,113263,tons,113263,NR,NR,NR,NR,NR,NR,,Y,U,,
305,166.0,Mississippi,Marion,,N,Y,N,2006,Unspecified,Landfill,2.0,28091,Landfill,11502,tons,11502,NR,NR,NR,NR,NR,NR,,Y,U,,
306,166.0,Mississippi,Marshall,,N,Y,N,2006,Unspecified,Landfill,2.0,28093,Landfill,7839,tons,7839,NR,NR,NR,NR,NR,NR,,Y,U,,
307,166.0,Mississippi,Monroe,,N,Y,N,2006,Unspecified,Landfill,2.0,28095,Landfill,42221,tons,42221,NR,NR,NR,NR,NR,NR,,Y,U,,
